order_id,order_date,year,quarter,month,customer_id,customer_type,product_id,product_name,category,region,sales_channel,unit_cost,unit_price,discount_pct,effective_price,quantity,gross_revenue,cogs,gross_margin,gross_margin_pct
ORD-109684,2024-01-07,2024,Q1-2024,2024-01,CUST-1298,Mid-Market,PROD-303,Percussive Massage Gun,Fitness & Wellness,Asia-Pacific,Online Marketplace,55.0,159.0,9.21,144.36,7,1010.52,385.0,625.52,61.9
ORD-105821,2024-01-07,2024,Q1-2024,2024-01,CUST-2317,Mid-Market,PROD-502,All-Weather Technical Parka,Apparel & Gear,North America,Retail Partner,85.0,220.0,5.31,208.31,9,1874.79,765.0,1109.79,59.2
ORD-100020,2024-01-07,2024,Q1-2024,2024-01,CUST-2184,Consumer,PROD-202,Dual-Motor Standing Desk,Home Office,Europe,Direct Sales,240.0,529.0,5.33,500.8,2,1001.6,480.0,521.6,52.08
ORD-101119,2024-01-07,2024,Q1-2024,2024-01,CUST-3175,Mid-Market,PROD-201,ErgoPro Mesh Chair,Home Office,Latin America,Online Marketplace,180.0,389.0,10.73,347.25,9,3125.25,1620.0,1505.25,48.16
ORD-100480,2024-01-07,2024,Q1-2024,2024-01,CUST-3492,Consumer,PROD-101,UltraBook Pro 16,Electronics,North America,Online Marketplace,850.0,1299.0,2.37,1268.24,3,3804.72,2550.0,1254.72,32.98
ORD-104010,2024-01-07,2024,Q1-2024,2024-01,CUST-1718,Consumer,PROD-501,Waterproof Commuter Backpack,Apparel & Gear,Europe,Online Marketplace,40.0,110.0,1.82,107.99,1,107.99,40.0,67.99,62.96
ORD-104775,2024-01-07,2024,Q1-2024,2024-01,CUST-2599,Mid-Market,PROD-501,Waterproof Commuter Backpack,Apparel & Gear,North America,Direct Sales,40.0,110.0,7.9,101.31,4,405.24,160.0,245.24,60.52
ORD-110988,2024-01-08,2024,Q1-2024,2024-01,CUST-3293,Consumer,PROD-203,Acoustic Desk Privacy Panel,Home Office,Europe,Online Marketplace,45.0,119.0,6.44,111.33,2,222.66,90.0,132.66,59.58
ORD-100760,2024-01-08,2024,Q1-2024,2024-01,CUST-2654,Consumer,PROD-102,"4K Curved Monitor 34""",Electronics,North America,Direct Sales,320.0,549.0,3.71,528.61,1,528.61,320.0,208.61,39.46
ORD-101664,2024-01-08,2024,Q1-2024,2024-01,CUST-3278,Consumer,PROD-402,Wireless Mechanical Keyboard,Cloud Accessories,Latin America,Retail Partner,50.0,129.0,7.54,119.28,1,119.28,50.0,69.28,58.08
ORD-104106,2024-01-08,2024,Q1-2024,2024-01,CUST-1498,Mid-Market,PROD-103,Noise-Canceling Headset,Electronics,North America,Online Marketplace,95.0,199.0,5.15,188.74,2,377.48,190.0,187.48,49.67
ORD-105192,2024-01-08,2024,Q1-2024,2024-01,CUST-2283,Mid-Market,PROD-201,ErgoPro Mesh Chair,Home Office,North America,Online Marketplace,180.0,389.0,9.47,352.16,6,2112.96,1080.0,1032.96,48.89
ORD-104937,2024-01-08,2024,Q1-2024,2024-01,CUST-1807,Consumer,PROD-203,Acoustic Desk Privacy Panel,Home Office,North America,Online Marketplace,45.0,119.0,4.04,114.2,2,228.4,90.0,138.4,60.6
ORD-104071,2024-01-08,2024,Q1-2024,2024-01,CUST-1160,Consumer,PROD-303,Percussive Massage Gun,Fitness & Wellness,Europe,Online Marketplace,55.0,159.0,5.26,150.63,3,451.89,165.0,286.89,63.49
ORD-102472,2024-01-08,2024,Q1-2024,2024-01,CUST-3090,Consumer,PROD-403,Precision Ergonomic Mouse,Cloud Accessories,North America,Direct Sales,32.0,79.0,0.86,78.32,3,234.96,96.0,138.96,59.14
ORD-105880,2024-01-08,2024,Q1-2024,2024-01,CUST-2913,Consumer,PROD-302,Adjustable Dumbbell Set,Fitness & Wellness,North America,Direct Sales,140.0,299.0,3.8,287.65,2,575.3,280.0,295.3,51.33
ORD-102003,2024-01-08,2024,Q1-2024,2024-01,CUST-1041,Enterprise,PROD-402,Wireless Mechanical Keyboard,Cloud Accessories,North America,Online Marketplace,50.0,129.0,9.36,116.93,20,2338.6,1000.0,1338.6,57.24
ORD-104233,2024-01-08,2024,Q1-2024,2024-01,CUST-3323,Mid-Market,PROD-502,All-Weather Technical Parka,Apparel & Gear,North America,Online Marketplace,85.0,220.0,7.53,203.43,8,1627.44,680.0,947.44,58.22
ORD-111444,2024-01-08,2024,Q1-2024,2024-01,CUST-2111,Consumer,PROD-202,Dual-Motor Standing Desk,Home Office,Europe,Retail Partner,240.0,529.0,1.99,518.47,1,518.47,240.0,278.47,53.71
ORD-111087,2024-01-08,2024,Q1-2024,2024-01,CUST-3481,Mid-Market,PROD-403,Precision Ergonomic Mouse,Cloud Accessories,Latin America,Direct Sales,32.0,79.0,4.95,75.09,8,600.72,256.0,344.72,57.38
ORD-111877,2024-01-08,2024,Q1-2024,2024-01,CUST-1766,Mid-Market,PROD-101,UltraBook Pro 16,Electronics,Europe,Direct Sales,850.0,1299.0,10.11,1167.67,2,2335.34,1700.0,635.34,27.21
ORD-108034,2024-01-08,2024,Q1-2024,2024-01,CUST-1133,Enterprise,PROD-203,Acoustic Desk Privacy Panel,Home Office,Asia-Pacific,Direct Sales,45.0,119.0,13.32,103.15,14,1444.1,630.0,814.1,56.37
ORD-104840,2024-01-08,2024,Q1-2024,2024-01,CUST-3074,Consumer,PROD-502,All-Weather Technical Parka,Apparel & Gear,North America,Online Marketplace,85.0,220.0,2.56,214.37,1,214.37,85.0,129.37,60.35
ORD-100782,2024-01-08,2024,Q1-2024,2024-01,CUST-3081,Consumer,PROD-501,Waterproof Commuter Backpack,Apparel & Gear,North America,Online Marketplace,40.0,110.0,4.97,104.54,1,104.54,40.0,64.54,61.74
ORD-109288,2024-01-09,2024,Q1-2024,2024-01,CUST-3116,Enterprise,PROD-104,4K Studio Webcam,Electronics,North America,Retail Partner,65.0,149.0,10.79,132.92,13,1727.96,845.0,882.96,51.1
ORD-106539,2024-01-09,2024,Q1-2024,2024-01,CUST-3205,Mid-Market,PROD-301,Smart Folding Treadmill,Fitness & Wellness,North America,Online Marketplace,480.0,899.0,4.04,862.73,8,6901.84,3840.0,3061.84,44.36
ORD-109580,2024-01-09,2024,Q1-2024,2024-01,CUST-1306,Consumer,PROD-101,UltraBook Pro 16,Electronics,Europe,Direct Sales,850.0,1299.0,6.12,1219.54,1,1219.54,850.0,369.54,30.3
ORD-109832,2024-01-09,2024,Q1-2024,2024-01,CUST-2660,Enterprise,PROD-104,4K Studio Webcam,Electronics,Latin America,Online Marketplace,65.0,149.0,12.9,129.77,24,3114.48,1560.0,1554.48,49.91
ORD-106196,2024-01-09,2024,Q1-2024,2024-01,CUST-2624,Mid-Market,PROD-501,Waterproof Commuter Backpack,Apparel & Gear,Europe,Online Marketplace,40.0,110.0,7.77,101.45,2,202.9,80.0,122.9,60.57
ORD-111943,2024-01-09,2024,Q1-2024,2024-01,CUST-3363,Mid-Market,PROD-301,Smart Folding Treadmill,Fitness & Wellness,Asia-Pacific,Online Marketplace,480.0,899.0,4.19,861.3,5,4306.5,2400.0,1906.5,44.27
ORD-109077,2024-01-09,2024,Q1-2024,2024-01,CUST-2587,Consumer,PROD-101,UltraBook Pro 16,Electronics,Latin America,Direct Sales,850.0,1299.0,1.3,1282.09,3,3846.27,2550.0,1296.27,33.7
ORD-109837,2024-01-09,2024,Q1-2024,2024-01,CUST-2421,Consumer,PROD-202,Dual-Motor Standing Desk,Home Office,Europe,Direct Sales,240.0,529.0,1.06,523.4,1,523.4,240.0,283.4,54.15
ORD-109061,2024-01-09,2024,Q1-2024,2024-01,CUST-2904,Mid-Market,PROD-502,All-Weather Technical Parka,Apparel & Gear,Asia-Pacific,Online Marketplace,85.0,220.0,9.63,198.81,3,596.43,255.0,341.43,57.25
ORD-104184,2024-01-09,2024,Q1-2024,2024-01,CUST-1804,Consumer,PROD-402,Wireless Mechanical Keyboard,Cloud Accessories,North America,Online Marketplace,50.0,129.0,5.6,121.77,1,121.77,50.0,71.77,58.94
ORD-111173,2024-01-09,2024,Q1-2024,2024-01,CUST-1135,Mid-Market,PROD-402,Wireless Mechanical Keyboard,Cloud Accessories,North America,Online Marketplace,50.0,129.0,10.77,115.1,8,920.8,400.0,520.8,56.56
ORD-109533,2024-01-09,2024,Q1-2024,2024-01,CUST-1233,Mid-Market,PROD-102,"4K Curved Monitor 34""",Electronics,Europe,Direct Sales,320.0,549.0,9.68,495.85,2,991.7,640.0,351.7,35.46
ORD-104632,2024-01-09,2024,Q1-2024,2024-01,CUST-1709,Mid-Market,PROD-402,Wireless Mechanical Keyboard,Cloud Accessories,Europe,Retail Partner,50.0,129.0,5.86,121.44,3,364.32,150.0,214.32,58.83
ORD-103167,2024-01-09,2024,Q1-2024,2024-01,CUST-2111,Enterprise,PROD-104,4K Studio Webcam,Electronics,North America,Online Marketplace,65.0,149.0,10.81,132.89,23,3056.47,1495.0,1561.47,51.09
ORD-110172,2024-01-09,2024,Q1-2024,2024-01,CUST-1397,Mid-Market,PROD-302,Adjustable Dumbbell Set,Fitness & Wellness,Europe,Direct Sales,140.0,299.0,11.35,265.06,4,1060.24,560.0,500.24,47.18
ORD-108128,2024-01-10,2024,Q1-2024,2024-01,CUST-1715,Enterprise,PROD-203,Acoustic Desk Privacy Panel,Home Office,North America,Direct Sales,45.0,119.0,14.86,101.31,23,2330.13,1035.0,1295.13,55.58
ORD-107867,2024-01-10,2024,Q1-2024,2024-01,CUST-1686,Enterprise,PROD-403,Precision Ergonomic Mouse,Cloud Accessories,North America,Online Marketplace,32.0,79.0,12.26,69.32,20,1386.4,640.0,746.4,53.84
ORD-107833,2024-01-10,2024,Q1-2024,2024-01,CUST-1161,Mid-Market,PROD-501,Waterproof Commuter Backpack,Apparel & Gear,North America,Direct Sales,40.0,110.0,10.62,98.32,4,393.28,160.0,233.28,59.32
ORD-103966,2024-01-10,2024,Q1-2024,2024-01,CUST-1658,Mid-Market,PROD-203,Acoustic Desk Privacy Panel,Home Office,Europe,Direct Sales,45.0,119.0,9.43,107.78,7,754.46,315.0,439.46,58.25
ORD-110283,2024-01-10,2024,Q1-2024,2024-01,CUST-3292,Enterprise,PROD-102,"4K Curved Monitor 34""",Electronics,Asia-Pacific,Retail Partner,320.0,549.0,11.27,487.13,15,7306.95,4800.0,2506.95,34.31
ORD-102815,2024-01-10,2024,Q1-2024,2024-01,CUST-1396,Enterprise,PROD-502,All-Weather Technical Parka,Apparel & Gear,North America,Online Marketplace,85.0,220.0,12.78,191.88,14,2686.32,1190.0,1496.32,55.7
ORD-104378,2024-01-10,2024,Q1-2024,2024-01,CUST-2799,Consumer,PROD-104,4K Studio Webcam,Electronics,Asia-Pacific,Online Marketplace,65.0,149.0,0.23,148.66,3,445.98,195.0,250.98,56.28
ORD-106621,2024-01-10,2024,Q1-2024,2024-01,CUST-2443,Consumer,PROD-401,Thunderbolt 4 Docking Station,Cloud Accessories,North America,Retail Partner,110.0,249.0,1.54,245.17,3,735.51,330.0,405.51,55.13
ORD-100118,2024-01-10,2024,Q1-2024,2024-01,CUST-1863,Mid-Market,PROD-203,Acoustic Desk Privacy Panel,Home Office,North America,Direct Sales,45.0,119.0,11.68,105.1,3,315.3,135.0,180.3,57.18
ORD-104944,2024-01-10,2024,Q1-2024,2024-01,CUST-3350,Consumer,PROD-102,"4K Curved Monitor 34""",Electronics,North America,Retail Partner,320.0,549.0,6.84,511.43,2,1022.86,640.0,382.86,37.43
ORD-108794,2024-01-10,2024,Q1-2024,2024-01,CUST-2901,Mid-Market,PROD-303,Percussive Massage Gun,Fitness & Wellness,Asia-Pacific,Direct Sales,55.0,159.0,6.3,148.99,8,1191.92,440.0,751.92,63.08
ORD-111768,2024-01-10,2024,Q1-2024,2024-01,CUST-1279,Consumer,PROD-502,All-Weather Technical Parka,Apparel & Gear,Europe,Direct Sales,85.0,220.0,5.0,208.99,3,626.97,255.0,371.97,59.33
ORD-103055,2024-01-10,2024,Q1-2024,2024-01,CUST-1839,Consumer,PROD-501,Waterproof Commuter Backpack,Apparel & Gear,Europe,Online Marketplace,40.0,110.0,1.73,108.1,1,108.1,40.0,68.1,63.0
ORD-103021,2024-01-10,2024,Q1-2024,2024-01,CUST-2043,Mid-Market,PROD-301,Smart Folding Treadmill,Fitness & Wellness,Europe,Direct Sales,480.0,899.0,8.4,823.44,2,1646.88,960.0,686.88,41.71
ORD-105473,2024-01-10,2024,Q1-2024,2024-01,CUST-2964,Consumer,PROD-403,Precision Ergonomic Mouse,Cloud Accessories,North America,Online Marketplace,32.0,79.0,0.33,78.74,1,78.74,32.0,46.74,59.36
ORD-103231,2024-01-10,2024,Q1-2024,2024-01,CUST-3078,Mid-Market,PROD-202,Dual-Motor Standing Desk,Home Office,North America,Online Marketplace,240.0,529.0,9.53,478.58,4,1914.32,960.0,954.32,49.85
ORD-101477,2024-01-10,2024,Q1-2024,2024-01,CUST-1792,Consumer,PROD-402,Wireless Mechanical Keyboard,Cloud Accessories,North America,Direct Sales,50.0,129.0,0.24,128.69,3,386.07,150.0,236.07,61.15
ORD-103088,2024-01-10,2024,Q1-2024,2024-01,CUST-2767,Mid-Market,PROD-502,All-Weather Technical Parka,Apparel & Gear,Europe,Direct Sales,85.0,220.0,6.52,205.67,6,1234.02,510.0,724.02,58.67
ORD-110534,2024-01-11,2024,Q1-2024,2024-01,CUST-2564,Mid-Market,PROD-103,Noise-Canceling Headset,Electronics,North America,Direct Sales,95.0,199.0,9.88,179.33,5,896.65,475.0,421.65,47.03
ORD-104301,2024-01-11,2024,Q1-2024,2024-01,CUST-2743,Mid-Market,PROD-103,Noise-Canceling Headset,Electronics,Asia-Pacific,Direct Sales,95.0,199.0,10.81,177.5,9,1597.5,855.0,742.5,46.48
ORD-105728,2024-01-11,2024,Q1-2024,2024-01,CUST-2958,Consumer,PROD-401,Thunderbolt 4 Docking Station,Cloud Accessories,Europe,Online Marketplace,110.0,249.0,5.75,234.67,1,234.67,110.0,124.67,53.13
ORD-106813,2024-01-11,2024,Q1-2024,2024-01,CUST-1838,Mid-Market,PROD-501,Waterproof Commuter Backpack,Apparel & Gear,Asia-Pacific,Retail Partner,40.0,110.0,6.28,103.09,9,927.81,360.0,567.81,61.2
ORD-100166,2024-01-11,2024,Q1-2024,2024-01,CUST-2636,Consumer,PROD-303,Percussive Massage Gun,Fitness & Wellness,Europe,Online Marketplace,55.0,159.0,2.39,155.2,1,155.2,55.0,100.2,64.56
ORD-109647,2024-01-11,2024,Q1-2024,2024-01,CUST-2426,Enterprise,PROD-102,"4K Curved Monitor 34""",Electronics,North America,Retail Partner,320.0,549.0,13.95,472.43,25,11810.75,8000.0,3810.75,32.27
ORD-100982,2024-01-11,2024,Q1-2024,2024-01,CUST-1116,Consumer,PROD-303,Percussive Massage Gun,Fitness & Wellness,North America,Direct Sales,55.0,159.0,4.21,152.3,1,152.3,55.0,97.3,63.89
ORD-111549,2024-01-11,2024,Q1-2024,2024-01,CUST-1377,Enterprise,PROD-202,Dual-Motor Standing Desk,Home Office,Europe,Online Marketplace,240.0,529.0,14.04,454.73,29,13187.17,6960.0,6227.17,47.22
ORD-103159,2024-01-11,2024,Q1-2024,2024-01,CUST-2739,Enterprise,PROD-202,Dual-Motor Standing Desk,Home Office,North America,Direct Sales,240.0,529.0,13.59,457.09,9,4113.81,2160.0,1953.81,47.49
ORD-107332,2024-01-11,2024,Q1-2024,2024-01,CUST-1432,Enterprise,PROD-201,ErgoPro Mesh Chair,Home Office,North America,Direct Sales,180.0,389.0,15.7,327.92,26,8525.92,4680.0,3845.92,45.11
ORD-103507,2024-01-11,2024,Q1-2024,2024-01,CUST-1180,Mid-Market,PROD-103,Noise-Canceling Headset,Electronics,North America,Online Marketplace,95.0,199.0,11.47,176.17,6,1057.02,570.0,487.02,46.07
ORD-111192,2024-01-12,2024,Q1-2024,2024-01,CUST-3094,Mid-Market,PROD-403,Precision Ergonomic Mouse,Cloud Accessories,Latin America,Direct Sales,32.0,79.0,11.98,69.54,6,417.24,192.0,225.24,53.98
ORD-109019,2024-01-12,2024,Q1-2024,2024-01,CUST-3231,Mid-Market,PROD-402,Wireless Mechanical Keyboard,Cloud Accessories,North America,Online Marketplace,50.0,129.0,7.26,119.63,4,478.52,200.0,278.52,58.2
ORD-111127,2024-01-12,2024,Q1-2024,2024-01,CUST-2175,Mid-Market,PROD-501,Waterproof Commuter Backpack,Apparel & Gear,Asia-Pacific,Direct Sales,40.0,110.0,8.47,100.68,8,805.44,320.0,485.44,60.27
ORD-103376,2024-01-12,2024,Q1-2024,2024-01,CUST-2275,Consumer,PROD-202,Dual-Motor Standing Desk,Home Office,North America,Direct Sales,240.0,529.0,6.03,497.08,1,497.08,240.0,257.08,51.72
ORD-101550,2024-01-12,2024,Q1-2024,2024-01,CUST-1917,Consumer,PROD-202,Dual-Motor Standing Desk,Home Office,Europe,Retail Partner,240.0,529.0,6.03,497.12,3,1491.36,720.0,771.36,51.72
ORD-101160,2024-01-12,2024,Q1-2024,2024-01,CUST-2312,Mid-Market,PROD-402,Wireless Mechanical Keyboard,Cloud Accessories,North America,Online Marketplace,50.0,129.0,6.85,120.16,8,961.28,400.0,561.28,58.39
ORD-110878,2024-01-12,2024,Q1-2024,2024-01,CUST-1482,Consumer,PROD-201,ErgoPro Mesh Chair,Home Office,Europe,Online Marketplace,180.0,389.0,0.57,386.77,2,773.54,360.0,413.54,53.46
ORD-108734,2024-01-12,2024,Q1-2024,2024-01,CUST-2362,Consumer,PROD-102,"4K Curved Monitor 34""",Electronics,North America,Online Marketplace,320.0,549.0,5.54,518.58,2,1037.16,640.0,397.16,38.29
ORD-104119,2024-01-12,2024,Q1-2024,2024-01,CUST-1514,Mid-Market,PROD-301,Smart Folding Treadmill,Fitness & Wellness,Asia-Pacific,Direct Sales,480.0,899.0,7.92,827.79,2,1655.58,960.0,695.58,42.01
ORD-107972,2024-01-12,2024,Q1-2024,2024-01,CUST-1716,Mid-Market,PROD-502,All-Weather Technical Parka,Apparel & Gear,North America,Direct Sales,85.0,220.0,11.15,195.47,6,1172.82,510.0,662.82,56.52
ORD-100773,2024-01-12,2024,Q1-2024,2024-01,CUST-2603,Mid-Market,PROD-101,UltraBook Pro 16,Electronics,North America,Online Marketplace,850.0,1299.0,8.1,1193.73,3,3581.19,2550.0,1031.19,28.79
ORD-101699,2024-01-13,2024,Q1-2024,2024-01,CUST-2847,Enterprise,PROD-502,All-Weather Technical Parka,Apparel & Gear,Europe,Direct Sales,85.0,220.0,9.93,198.15,23,4557.45,1955.0,2602.45,57.1
ORD-109195,2024-01-13,2024,Q1-2024,2024-01,CUST-3367,Mid-Market,PROD-202,Dual-Motor Standing Desk,Home Office,North America,Direct Sales,240.0,529.0,5.22,501.37,5,2506.85,1200.0,1306.85,52.13
ORD-106395,2024-01-13,2024,Q1-2024,2024-01,CUST-2168,Consumer,PROD-301,Smart Folding Treadmill,Fitness & Wellness,North America,Retail Partner,480.0,899.0,7.92,827.81,1,827.81,480.0,347.81,42.02
ORD-102989,2024-01-13,2024,Q1-2024,2024-01,CUST-2522,Enterprise,PROD-403,Precision Ergonomic Mouse,Cloud Accessories,Europe,Direct Sales,32.0,79.0,16.11,66.28,18,1193.04,576.0,617.04,51.72
ORD-104130,2024-01-13,2024,Q1-2024,2024-01,CUST-1572,Consumer,PROD-103,Noise-Canceling Headset,Electronics,North America,Online Marketplace,95.0,199.0,6.82,185.42,1,185.42,95.0,90.42,48.76
ORD-101045,2024-01-13,2024,Q1-2024,2024-01,CUST-2920,Mid-Market,PROD-501,Waterproof Commuter Backpack,Apparel & Gear,North America,Online Marketplace,40.0,110.0,10.62,98.32,4,393.28,160.0,233.28,59.32
ORD-100560,2024-01-13,2024,Q1-2024,2024-01,CUST-2852,Enterprise,PROD-301,Smart Folding Treadmill,Fitness & Wellness,Europe,Direct Sales,480.0,899.0,16.25,752.89,16,12046.24,7680.0,4366.24,36.25
ORD-111024,2024-01-13,2024,Q1-2024,2024-01,CUST-1806,Consumer,PROD-103,Noise-Canceling Headset,Electronics,North America,Direct Sales,95.0,199.0,4.29,190.45,2,380.9,190.0,190.9,50.12
ORD-101439,2024-01-13,2024,Q1-2024,2024-01,CUST-1284,Enterprise,PROD-402,Wireless Mechanical Keyboard,Cloud Accessories,North America,Online Marketplace,50.0,129.0,12.49,112.88,26,2934.88,1300.0,1634.88,55.71
ORD-111676,2024-01-13,2024,Q1-2024,2024-01,CUST-2620,Enterprise,PROD-301,Smart Folding Treadmill,Fitness & Wellness,North America,Direct Sales,480.0,899.0,9.97,809.34,6,4856.04,2880.0,1976.04,40.69
ORD-107708,2024-01-13,2024,Q1-2024,2024-01,CUST-1021,Mid-Market,PROD-203,Acoustic Desk Privacy Panel,Home Office,North America,Direct Sales,45.0,119.0,9.62,107.55,5,537.75,225.0,312.75,58.16
ORD-102963,2024-01-13,2024,Q1-2024,2024-01,CUST-1058,Consumer,PROD-102,"4K Curved Monitor 34""",Electronics,Asia-Pacific,Online Marketplace,320.0,549.0,6.25,514.69,3,1544.07,960.0,584.07,37.83
ORD-101534,2024-01-13,2024,Q1-2024,2024-01,CUST-3448,Consumer,PROD-203,Acoustic Desk Privacy Panel,Home Office,North America,Online Marketplace,45.0,119.0,3.03,115.4,1,115.4,45.0,70.4,61.01
ORD-109149,2024-01-13,2024,Q1-2024,2024-01,CUST-3431,Enterprise,PROD-102,"4K Curved Monitor 34""",Electronics,Latin America,Online Marketplace,320.0,549.0,10.13,493.41,20,9868.2,6400.0,3468.2,35.15
ORD-110379,2024-01-13,2024,Q1-2024,2024-01,CUST-1595,Consumer,PROD-202,Dual-Motor Standing Desk,Home Office,Europe,Online Marketplace,240.0,529.0,7.12,491.35,2,982.7,480.0,502.7,51.15
ORD-105595,2024-01-14,2024,Q1-2024,2024-01,CUST-2515,Enterprise,PROD-202,Dual-Motor Standing Desk,Home Office,Asia-Pacific,Online Marketplace,240.0,529.0,10.44,473.78,29,13739.62,6960.0,6779.62,49.34
ORD-108430,2024-01-14,2024,Q1-2024,2024-01,CUST-1957,Mid-Market,PROD-401,Thunderbolt 4 Docking Station,Cloud Accessories,North America,Online Marketplace,110.0,249.0,9.27,225.91,5,1129.55,550.0,579.55,51.31
ORD-105374,2024-01-14,2024,Q1-2024,2024-01,CUST-1147,Consumer,PROD-201,ErgoPro Mesh Chair,Home Office,Europe,Online Marketplace,180.0,389.0,3.76,374.38,1,374.38,180.0,194.38,51.92
ORD-106524,2024-01-14,2024,Q1-2024,2024-01,CUST-2607,Consumer,PROD-101,UltraBook Pro 16,Electronics,Europe,Online Marketplace,850.0,1299.0,7.65,1199.62,1,1199.62,850.0,349.62,29.14
ORD-105290,2024-01-14,2024,Q1-2024,2024-01,CUST-1264,Consumer,PROD-302,Adjustable Dumbbell Set,Fitness & Wellness,Asia-Pacific,Online Marketplace,140.0,299.0,0.24,298.27,3,894.81,420.0,474.81,53.06
ORD-107287,2024-01-14,2024,Q1-2024,2024-01,CUST-2314,Consumer,PROD-302,Adjustable Dumbbell Set,Fitness & Wellness,North America,Retail Partner,140.0,299.0,2.06,292.84,3,878.52,420.0,458.52,52.19
ORD-104504,2024-01-14,2024,Q1-2024,2024-01,CUST-3209,Enterprise,PROD-401,Thunderbolt 4 Docking Station,Cloud Accessories,North America,Online Marketplace,110.0,249.0,13.97,214.22,23,4927.06,2530.0,2397.06,48.65
ORD-110676,2024-01-14,2024,Q1-2024,2024-01,CUST-2245,Consumer,PROD-104,4K Studio Webcam,Electronics,Europe,Online Marketplace,65.0,149.0,2.2,145.72,3,437.16,195.0,242.16,55.39
ORD-105586,2024-01-14,2024,Q1-2024,2024-01,CUST-2850,Consumer,PROD-501,Waterproof Commuter Backpack,Apparel & Gear,Asia-Pacific,Direct Sales,40.0,110.0,4.51,105.04,2,210.08,80.0,130.08,61.92
ORD-111364,2024-01-14,2024,Q1-2024,2024-01,CUST-1184,Consumer,PROD-103,Noise-Canceling Headset,Electronics,Asia-Pacific,Retail Partner,95.0,199.0,7.12,184.82,2,369.64,190.0,179.64,48.6
ORD-110435,2024-01-14,2024,Q1-2024,2024-01,CUST-1722,Mid-Market,PROD-401,Thunderbolt 4 Docking Station,Cloud Accessories,Europe,Online Marketplace,110.0,249.0,7.55,230.2,6,1381.2,660.0,721.2,52.22
ORD-100200,2024-01-14,2024,Q1-2024,2024-01,CUST-3450,Enterprise,PROD-302,Adjustable Dumbbell Set,Fitness & Wellness,Europe,Retail Partner,140.0,299.0,13.98,257.19,25,6429.75,3500.0,2929.75,45.57
ORD-105615,2024-01-14,2024,Q1-2024,2024-01,CUST-3181,Enterprise,PROD-501,Waterproof Commuter Backpack,Apparel & Gear,Europe,Direct Sales,40.0,110.0,17.85,90.36,15,1355.4,600.0,755.4,55.73
ORD-104356,2024-01-14,2024,Q1-2024,2024-01,CUST-2278,Consumer,PROD-501,Waterproof Commuter Backpack,Apparel & Gear,Asia-Pacific,Online Marketplace,40.0,110.0,3.62,106.02,3,318.06,120.0,198.06,62.27
ORD-102791,2024-01-14,2024,Q1-2024,2024-01,CUST-1880,Mid-Market,PROD-101,UltraBook Pro 16,Electronics,North America,Online Marketplace,850.0,1299.0,7.49,1201.73,4,4806.92,3400.0,1406.92,29.27
ORD-105330,2024-01-14,2024,Q1-2024,2024-01,CUST-3160,Consumer,PROD-401,Thunderbolt 4 Docking Station,Cloud Accessories,North America,Retail Partner,110.0,249.0,0.3,248.24,3,744.72,330.0,414.72,55.69
ORD-107897,2024-01-14,2024,Q1-2024,2024-01,CUST-2926,Mid-Market,PROD-301,Smart Folding Treadmill,Fitness & Wellness,Europe,Retail Partner,480.0,899.0,9.8,810.9,3,2432.7,1440.0,992.7,40.81
ORD-106927,2024-01-14,2024,Q1-2024,2024-01,CUST-3404,Mid-Market,PROD-102,"4K Curved Monitor 34""",Electronics,North America,Online Marketplace,320.0,549.0,9.86,494.86,8,3958.88,2560.0,1398.88,35.34
ORD-104656,2024-01-14,2024,Q1-2024,2024-01,CUST-2943,Mid-Market,PROD-104,4K Studio Webcam,Electronics,Asia-Pacific,Retail Partner,65.0,149.0,10.46,133.42,5,667.1,325.0,342.1,51.28
ORD-110187,2024-01-14,2024,Q1-2024,2024-01,CUST-2878,Enterprise,PROD-203,Acoustic Desk Privacy Panel,Home Office,Latin America,Retail Partner,45.0,119.0,9.62,107.55,15,1613.25,675.0,938.25,58.16
ORD-109860,2024-01-15,2024,Q1-2024,2024-01,CUST-1408,Mid-Market,PROD-402,Wireless Mechanical Keyboard,Cloud Accessories,North America,Direct Sales,50.0,129.0,7.12,119.81,3,359.43,150.0,209.43,58.27
